Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)
257	Spectrogram 1	1	3635.515063045	3635.665816762	263.8	2506.0	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	35.5151
258	Spectrogram 1	1	3638.618077043	3638.781393569	44.0	1143.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	38.6181
259	Spectrogram 1	1	3638.756267950	3638.907021666	87.9	1253.0	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	38.7563
260	Spectrogram 1	1	3638.907021666	3639.045212573	109.9	1143.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	38.9070
261	Spectrogram 1	1	3642.273854668	3642.412045575	219.8	1209.0	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	42.2739
262	Spectrogram 1	1	3642.399482765	3642.550236482	219.8	1582.7	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	42.3995
263	Spectrogram 1	1	3642.537673672	3642.726115818	197.8	1362.9	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	42.5377
264	Spectrogram 1	1	3640.791443123	3640.967322459	109.9	835.3	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	40.7914
265	Spectrogram 1	1	3642.462296814	3643.052748870	1824.6	3627.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	42.4623
266	Spectrogram 1	1	3645.427119905	3645.502496763	109.9	1253.0	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	45.4271
267	Spectrogram 1	1	3645.552748002	3645.640687670	153.9	1340.9	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	45.5528
268	Spectrogram 1	1	3645.716064528	3645.816567006	131.9	1406.9	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	45.7161
269	Spectrogram 1	1	3645.866818245	3645.979883532	0.0	1011.2	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	45.8668
270	Spectrogram 1	1	3645.527622383	3645.816567006	2923.7	3803.0	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	45.5276
271	Spectrogram 1	1	3646.055260390	3646.281390965	2989.6	3890.9	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	46.0553
272	Spectrogram 1	1	3646.369330633	3646.896968641	1824.6	3429.3	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	46.3693
273	Spectrogram 1	1	3650.502495027	3651.155761132	1912.5	3561.2	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	50.5025
274	Spectrogram 1	1	3654.396966037	3655.037669332	2000.4	3341.4	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	54.3970
275	Spectrogram 1	1	3656.922090788	3657.989929613	1714.6	3934.9	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	56.9221
276	Spectrogram 1	1	3653.932142078	3654.271337940	3165.5	4000.8	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	53.9321
277	Spectrogram 1	1	3650.125610736	3650.401992550	3187.5	3956.9	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	50.1256
278	Spectrogram 1	1	3650.414555359	3650.565309076	219.8	1275.0	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	50.4146
279	Spectrogram 1	1	3650.565309076	3650.716062792	109.9	1165.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	50.5653
280	Spectrogram 1	1	3650.753751221	3650.854253699	285.8	1187.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	50.7537
281	Spectrogram 1	1	3652.110534670	3652.311539625	175.9	1077.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	52.1105
282	Spectrogram 1	1	3652.412042103	3652.587921439	153.9	1033.2	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	52.4120
283	Spectrogram 1	1	3652.613047058	3652.713549536	65.9	1011.2	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	52.6130
284	Spectrogram 1	1	3652.713549536	3652.876866062	153.9	1099.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	52.7135
285	Spectrogram 1	1	3652.889428872	3653.040182588	131.9	1187.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	52.8894
286	Spectrogram 1	1	3653.102996637	3653.216061924	175.9	1121.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	53.1030
287	Spectrogram 1	1	3655.753749485	3655.866814773	219.8	1297.0	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	55.7537
288	Spectrogram 1	1	3655.904503202	3655.979880060	175.9	1231.0	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	55.9045
289	Spectrogram 1	1	3655.954754441	3656.143196586	109.9	1319.0	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	55.9547
290	Spectrogram 1	1	3659.484903969	3659.635657685	241.8	1143.1	S1130_048K_LVR_10458035_20250526_163000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_163000.flac	59.4849
291	Spectrogram 1	1	4800.201004955	4800.301507433	175.9	1055.2	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	0.2010
292	Spectrogram 1	1	4800.464823959	4800.577889247	87.9	1187.1	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	0.4648
293	Spectrogram 1	1	4801.482411546	4801.620602452	373.7	3847.0	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	1.4824
294	Spectrogram 1	1	4801.758793359	4801.859295837	87.9	901.3	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	1.7588
295	Spectrogram 1	1	4801.947235505	4802.035175173	87.9	989.2	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	1.9472
296	Spectrogram 1	1	4802.072863602	4802.211054509	87.9	1055.2	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	2.0729
297	Spectrogram 1	1	4802.185928889	4802.311556986	395.7	835.3	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	2.1859
298	Spectrogram 1	1	4802.311556986	4802.424622274	87.9	901.3	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	2.3116
299	Spectrogram 1	1	4802.474873513	4802.650752848	175.9	901.3	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	2.4749
300	Spectrogram 1	1	4803.819094151	4803.982410678	175.9	835.3	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	3.8191
301	Spectrogram 1	1	4804.007536297	4804.170852823	175.9	1077.1	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	4.0075
302	Spectrogram 1	1	4804.585425544	4804.723616450	22.0	725.4	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	4.5854
303	Spectrogram 1	1	4804.698490831	4804.924621406	131.9	747.4	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	4.6985
304	Spectrogram 1	1	4805.025123883	4859.899476689	65.9	4022.8	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	5.0251
305	Spectrogram 1	1	4833.077877962	4833.228631678	307.8	1802.6	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	33.0779
306	Spectrogram 1	1	4833.291445727	4833.429636634	285.8	1912.5	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	33.2914
307	Spectrogram 1	1	4833.907023403	4834.020088690	219.8	1758.6	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	33.9070
308	Spectrogram 1	1	4836.143203531	4836.268831628	175.9	1868.5	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	36.1432
309	Spectrogram 1	1	4836.344208486	4836.444710964	307.8	1912.5	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	36.3442
310	Spectrogram 1	1	4838.341695230	4838.467323327	241.8	1934.5	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	38.3417
311	Spectrogram 1	1	4838.555262995	4838.693453901	263.8	2000.4	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	38.5553
312	Spectrogram 1	1	4839.384408435	4839.484910913	329.7	1670.7	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	39.3844
313	Spectrogram 1	1	4840.200991066	4840.301493544	197.8	1912.5	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	40.2010
314	Spectrogram 1	1	4840.364307593	4840.502498499	219.8	2066.4	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	40.3643
315	Spectrogram 1	1	4843.027623251	4843.153251348	263.8	2000.4	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	43.0276
316	Spectrogram 1	1	4843.228628206	4843.341693494	329.7	2088.3	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	43.2286
317	Spectrogram 1	1	4846.633149637	4846.721089305	153.9	1956.5	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	46.6331
318	Spectrogram 1	1	4846.783903354	4846.922094260	241.8	1934.5	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	46.7839
319	Spectrogram 1	1	4848.090435563	4848.241189280	241.8	1055.2	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	48.0904
320	Spectrogram 1	1	4845.025109994	4845.163300901	263.8	2000.4	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	45.0251
321	Spectrogram 1	1	4854.195961081	4854.585408182	285.8	813.4	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	54.1960
322	Spectrogram 1	1	4855.778875105	4855.954754441	285.8	835.3	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	55.7789
323	Spectrogram 1	1	4857.449728796	4857.675859371	131.9	2066.4	S1130_048K_LVR_10458035_20250526_170000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250526_170000.flac	57.4497
