Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site
122	Spectrogram 1	1	663229.618545214	663229.878401755	0	923.1	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	37.7943	93.75	0	46.875	328.125	656.25	281.25	656.25	0.2727	0	0.0909	0.6364	0.9091	0.128	0.2133	green	NA	NA	MGV
123	Spectrogram 1	1	663229.878401755	663230.218903429	0	923.1	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	38.0541	93.75	0	46.875	328.125	656.25	281.25	656.25	0.3333	0	0.1333	0.6667	0.9333	0.1707	0.2987	green	NA	NA	MGV
124	Spectrogram 1	1	663229.385570385	663230.174100577	0	923.1	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	37.5613	140.625	23.438	70.312	398.438	679.688	328.125	656.25	0.5833	0.0278	0.2222	0.9167	0.9722	0.5333	0.7253	green	NA	NA	MGV
126	Spectrogram 1	1	663231.294171873	663231.47338328	14.7	732.6	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	39.4699	93.75	23.438	70.312	351.562	609.375	281.25	585.938	0.25	0	0.125	0.625	1	0.0853	0.1707	green	NA	NA	MGV
127	Spectrogram 1	1	663233.632880738	663233.776249864	0	659.3	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	41.8086	70.312	0	46.875	234.375	585.938	187.5	585.938	0.3333	0	0.1667	0.5	1	0.0427	0.128	green	NA	NA	MGV
129	Spectrogram 1	1	663233.534314464	663233.812092145	0	732.6	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	41.7101	93.75	0	46.875	304.688	585.938	257.812	585.938	0.25	0	0.0833	0.6667	1	0.1493	0.256	green	NA	NA	MGV
139	Spectrogram 1	1	663237.808506528	663238.131087061	0	337	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	45.9843	70.312	0	46.875	117.188	281.25	70.312	281.25	0.3571	0	0.0714	0.7143	1	0.192	0.2987	green	NA	NA	MGV
142	Spectrogram 1	1	663239.700577462	663239.861867729	0	1011	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	47.8763	93.75	0	46.875	398.438	703.125	351.562	703.125	0.2857	0	0.1429	0.5714	1	0.064	0.1493	green	NA	NA	MGV
144	Spectrogram 1	1	663239.377996929	663239.566168907	29.3	1084.2	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	47.5538	140.625	46.875	70.312	492.188	796.875	421.875	750	0.375	0	0.125	0.625	1	0.0853	0.1707	green	NA	NA	MGV
145	Spectrogram 1	1	663239.377996929	663239.870828299	14.7	1098.9	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	47.5538	140.625	23.438	70.312	421.875	843.75	351.562	820.312	0.4091	0	0.1364	0.7727	0.9545	0.2987	0.448	green	NA	NA	MGV
146	Spectrogram 1	1	663240.784806476	663241.080505298	14.7	981.7	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	48.9606	117.188	23.438	70.312	375	703.125	304.688	679.688	0.3077	0	0.1538	0.6923	1	0.1493	0.2773	green	NA	NA	MGV
147	Spectrogram 1	1	663240.507028795	663240.784806476	14.7	776.6	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	48.6828	117.188	23.438	70.312	351.562	609.375	281.25	585.938	0.25	0	0.0833	0.6667	1	0.1493	0.256	green	NA	NA	MGV
148	Spectrogram 1	1	663240.041079136	663240.480147084	0	542.1	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	48.2168	93.75	0	46.875	210.938	515.625	164.062	515.625	0.4	0	0.1	0.7	0.95	0.256	0.4053	green	NA	NA	MGV
149	Spectrogram 1	1	663241.10738701	663243.57154386	0	688.6	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	49.2831	140.625	23.438	70.312	257.812	585.938	187.5	562.5	0.6	0.0348	0.2957	0.8522	0.9739	1.3653	2.304	green	NA	NA	MGV
151	Spectrogram 1	1	663244.243586638	663244.745378578	0	556.8	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	52.4193	93.75	0	46.875	234.375	515.625	187.5	515.625	0.3913	0	0.087	0.6957	0.9565	0.2987	0.4693	green	NA	NA	MGV
152	Spectrogram 1	1	663244.754339148	663245.462224207	0	454.2	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	52.9301	117.188	0	70.312	187.5	398.438	117.188	398.438	0.5455	0	0.2121	0.9091	1	0.4907	0.704	green	NA	NA	MGV
157	Spectrogram 1	1	663250.695197301	663251.062580686	0	571.4	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	58.8709	93.75	0	46.875	234.375	515.625	187.5	515.625	0.375	0	0.125	0.6875	0.9375	0.192	0.32	green	NA	NA	MGV
159	Spectrogram 1	1	663797.299158493	663797.4783699	0	410.3	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	5.4749	93.75	0	70.312	187.5	328.125	117.188	328.125	0.4286	0	0.2857	0.5714	1	0.0427	0.1493	green	NA	NA	MGV
160	Spectrogram 1	1	663797.46044876	663797.657581308	0	351.6	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	5.6362	93.75	0	70.312	187.5	304.688	117.188	304.688	0.3333	0	0.2222	0.6667	1	0.0853	0.192	green	NA	NA	MGV
161	Spectrogram 1	1	663797.290197923	663797.630699597	0	410.3	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	5.466	93.75	23.438	70.312	187.5	328.125	117.188	304.688	0.5333	0.0667	0.2	0.8667	1	0.2133	0.2987	green	NA	NA	MGV
162	Spectrogram 1	1	663796.851129975	663797.155789367	0	293	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	5.0269	93.75	0	70.312	187.5	281.25	117.188	281.25	0.3846	0.0769	0.2308	0.7692	1	0.1493	0.256	green	NA	NA	MGV
163	Spectrogram 1	1	663792.953281866	663793.096650992	14.7	1230.8	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	1.129	117.188	23.438	70.312	281.25	750	210.938	726.562	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	MGV
164	Spectrogram 1	1	663791.931776844	663792.908479014	0	644.7	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	0.1075	117.188	23.438	70.312	234.375	515.625	164.062	492.188	0.4222	0.0444	0.2444	0.6222	0.9111	0.3627	0.832	green	NA	NA	MGV
169	Spectrogram 1	1	663801.519587135	663801.716719683	0	864.5	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	9.6953	117.188	0	70.312	281.25	562.5	210.938	562.5	0.5	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	MGV
172	Spectrogram 1	1	663802.693421853	663802.827830409	0	395.6	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	10.8692	93.75	0	70.312	210.938	328.125	140.625	328.125	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
174	Spectrogram 1	1	663804.879801022	663805.023170148	73.3	366.3	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	13.0555	164.062	93.75	93.75	257.812	328.125	164.062	234.375	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	MGV
175	Spectrogram 1	1	663803.822453719	663804.243600526	0	1054.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	11.9982	117.188	23.438	70.312	281.25	585.938	210.938	562.5	0.5556	0.0556	0.2222	0.8333	1	0.2347	0.3627	green	NA	NA	MGV
176	Spectrogram 1	1	663804.261521667	663804.485535926	0	424.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	12.4373	93.75	0	70.312	210.938	351.562	140.625	351.562	0.4	0	0.2	0.7	1	0.1067	0.2133	green	NA	NA	MGV
177	Spectrogram 1	1	663809.171914227	663809.503455331	0	586.1	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	17.3477	117.188	23.438	70.312	257.812	515.625	187.5	492.188	0.5333	0.0667	0.2	0.8667	1	0.2133	0.2987	green	NA	NA	MGV
178	Spectrogram 1	1	663809.610982175	663809.817075294	14.7	424.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	17.7867	117.188	23.438	70.312	210.938	375	140.625	351.562	0.3333	0	0.2222	0.6667	1	0.0853	0.192	green	NA	NA	MGV
179	Spectrogram 1	1	663812.361877277	663812.559009825	0	439.6	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	20.5376	93.75	0	70.312	210.938	351.562	140.625	351.562	0.375	0	0.25	0.625	1	0.064	0.1707	green	NA	NA	MGV
181	Spectrogram 1	1	663813.741805114	663814.046464506	0	468.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	21.9176	117.188	0	70.312	234.375	398.438	164.062	398.438	0.3846	0.0769	0.2308	0.7692	1	0.1493	0.256	green	NA	NA	MGV
184	Spectrogram 1	1	663815.11277238	663815.247180935	29.3	512.8	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	23.2885	117.188	46.875	70.312	234.375	398.438	164.062	351.562	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
185	Spectrogram 1	1	663815.955065994	663816.125316831	0	483.5	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	24.1308	93.75	0	70.312	210.938	375	140.625	375	0.4286	0	0.2857	0.5714	1	0.0427	0.1493	green	NA	NA	MGV
186	Spectrogram 1	1	663816.671911623	663817.003452727	0	1098.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	24.8477	117.188	23.438	70.312	281.25	585.938	210.938	562.5	0.5333	0.0667	0.2	0.8667	1	0.2133	0.2987	green	NA	NA	MGV
190	Spectrogram 1	1	663818.759724518	663819.019581059	0	996.3	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	26.9355	140.625	23.438	70.312	304.688	585.938	234.375	562.5	0.3636	0	0.2727	0.7273	1	0.1067	0.2347	green	NA	NA	MGV
191	Spectrogram 1	1	663822.254346961	663822.514203501	0	1816.8	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	30.4301	164.062	23.438	70.312	351.562	1125	281.25	1101.562	0.3636	0	0.2727	0.7273	1	0.1067	0.2347	green	NA	NA	MGV
192	Spectrogram 1	1	663821.662949317	663821.886963576	0	454.2	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	29.8387	93.75	0	70.312	210.938	398.438	140.625	398.438	0.3333	0	0.2222	0.6667	1	0.0853	0.192	green	NA	NA	MGV
194	Spectrogram 1	1	663823.302733694	663823.535708523	0	1011	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	31.4785	140.625	0	70.312	304.688	585.938	234.375	585.938	0.4	0	0.3	0.8	1	0.1067	0.2133	green	NA	NA	MGV
196	Spectrogram 1	1	663825.157571759	663825.345743737	73.3	424.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	33.3333	164.062	93.75	93.75	257.812	398.438	164.062	304.688	0.375	0	0.25	0.625	1	0.064	0.1707	green	NA	NA	MGV
197	Spectrogram 1	1	663825.515994574	663825.775851114	0	747.3	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	33.6917	140.625	0	70.312	281.25	539.062	210.938	539.062	0.3636	0	0.2727	0.7273	1	0.1067	0.2347	green	NA	NA	MGV
198	Spectrogram 1	1	663825.91922024	663826.456854462	0	805.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	34.095	93.75	23.438	46.875	210.938	539.062	164.062	515.625	0.6	0.04	0.32	0.76	1	0.2347	0.512	green	NA	NA	MGV
199	Spectrogram 1	1	663827.935348572	663828.195205113	0	1069.6	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	36.1111	140.625	23.438	70.312	304.688	609.375	234.375	585.938	0.3636	0	0.2727	0.7273	1	0.1067	0.2347	green	NA	NA	MGV
206	Spectrogram 1	1	663833.938930717	663834.118142125	0	322.3	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	42.1147	93.75	0	46.875	164.062	281.25	117.188	281.25	0.375	0	0.25	0.625	1	0.064	0.1707	green	NA	NA	MGV
208	Spectrogram 1	1	663834.422801517	663834.781224332	0	1025.6	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	42.5985	117.188	23.438	70.312	281.25	585.938	210.938	562.5	0.5	0.0625	0.1875	0.8125	0.9375	0.2133	0.2987	green	NA	NA	MGV
209	Spectrogram 1	1	663836.134270457	663836.349324146	0	1186.8	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	44.31	140.625	0	70.312	304.688	703.125	234.375	703.125	0.4444	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	MGV
210	Spectrogram 1	1	663836.340363575	663836.537496123	0	835.2	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	44.5161	117.188	0	70.312	281.25	562.5	210.938	562.5	0.5	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	MGV
212	Spectrogram 1	1	663837.299144604	663837.469395441	0	1816.8	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	45.4749	117.188	0	70.312	281.25	1125	210.938	1125	0.4286	0	0.2857	0.5714	1	0.0427	0.1493	green	NA	NA	MGV
213	Spectrogram 1	1	663838.464018752	663838.643230159	0	805.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	46.6398	93.75	0	70.312	234.375	492.188	164.062	492.188	0.4286	0	0.2857	0.5714	1	0.0427	0.1493	green	NA	NA	MGV
214	Spectrogram 1	1	663841.232834995	663841.60021838	0	527.5	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	49.4086	117.188	23.438	70.312	234.375	445.312	164.062	421.875	0.5294	0.0588	0.1765	0.8235	0.9412	0.2347	0.32	green	NA	NA	MGV
216	Spectrogram 1	1	663842.10201032	663842.59484169	0	732.6	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	50.2777	93.75	23.438	70.312	234.375	539.062	164.062	515.625	0.6364	0.0455	0.2727	0.8182	0.9545	0.256	0.4267	green	NA	NA	MGV
218	Spectrogram 1	1	663842.890540512	663843.096633631	0	586.1	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	51.0663	117.188	0	70.312	281.25	515.625	210.938	515.625	0.4444	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	MGV
219	Spectrogram 1	1	663843.08767306	663843.356490171	0	717.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	51.2634	140.625	23.438	70.312	281.25	539.062	210.938	515.625	0.4167	0.0833	0.25	0.75	1	0.128	0.2347	green	NA	NA	MGV
220	Spectrogram 1	1	663843.401293023	663843.553622719	0	468.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	51.577	93.75	0	70.312	210.938	375	140.625	375	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	MGV
221	Spectrogram 1	1	663843.786597549	663844.198783786	0	747.3	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	51.9624	117.188	23.438	70.312	257.812	539.062	187.5	515.625	0.5556	0.0556	0.2222	0.8333	1	0.2347	0.3627	green	NA	NA	MGV
224	Spectrogram 1	1	663845.883371014	663846.50165037	0	805.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	54.0591	93.75	23.438	46.875	210.938	539.062	164.062	515.625	0.5357	0.0357	0.2857	0.75	0.9286	0.2773	0.5333	green	NA	NA	MGV
226	Spectrogram 1	1	663848.661147828	663848.96580722	0	747.3	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	56.8369	117.188	23.438	70.312	281.25	539.062	210.938	515.625	0.5	0.0714	0.2143	0.8571	1	0.192	0.2773	green	NA	NA	MGV
227	Spectrogram 1	1	663848.96580722	663849.252545472	0	776.6	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	57.1416	140.625	23.438	70.312	281.25	562.5	210.938	539.062	0.4167	0.0833	0.25	0.75	1	0.128	0.2347	green	NA	NA	MGV
228	Spectrogram 1	1	663849.270466612	663849.404875168	0	717.9	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	57.4462	93.75	0	70.312	234.375	445.312	164.062	445.312	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
229	Spectrogram 1	1	663849.548244294	663849.70953456	58.6	366.3	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	57.724	117.188	70.312	93.75	210.938	328.125	117.188	257.812	0.4286	0	0.2857	0.5714	1	0.0427	0.1493	green	NA	NA	MGV
