Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site	pulse count
4922	Spectrogram 1	1	29454.645000000	29454.833171978	0.000	893.773	S1130_048K_MGV_10457639_20250520_120000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_120000.flac	54.6450	140.625	0.000	70.312	257.812	609.375	187.500	609.375	0.6250	0.0000	0.2500	0.8750	1.0000	0.1067	0.1707	green	aquatic	harmonic	MGV	
4931	Spectrogram 1	1	30011.872700000	30012.159438252	29.304	835.165	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	11.8727	164.062	46.875	70.312	234.375	609.375	164.062	562.500	0.6667	0.0000	0.1667	0.8333	1.0000	0.1707	0.2560	green	aquatic	harmonic	MGV	
4936	Spectrogram 1	1	30020.448000000	30020.788501674	0.000	981.685	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	20.4480	117.188	0.000	70.312	234.375	679.688	164.062	679.688	0.5333	0.0000	0.1333	0.7333	0.9333	0.1920	0.2987	green	aquatic	harmonic	MGV	
4940	Spectrogram 1	1	30026.899600000	30027.222180533	43.956	981.685	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	26.8996	164.062	46.875	93.750	304.688	750.000	210.938	703.125	0.6000	0.0000	0.2000	0.7333	0.9333	0.1707	0.2987	green	aquatic	harmonic	MGV	
4943	Spectrogram 1	1	30028.611100000	30028.888877681	58.608	820.513	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	28.6111	164.062	70.312	93.750	257.812	609.375	164.062	539.062	0.6667	0.0000	0.1667	0.8333	1.0000	0.1707	0.2560	green	aquatic	harmonic	MGV	
4944	Spectrogram 1	1	30029.865600000	30030.448037074	43.956	937.729	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	29.8656	187.500	46.875	93.750	421.875	750.000	328.125	703.125	0.4074	0.0000	0.2222	0.7037	0.9630	0.2773	0.5547	green	aquatic	harmonic	MGV	
4953	Spectrogram 1	1	30047.374500000	30047.661238251	29.304	791.209	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	47.3745	164.062	46.875	70.312	257.812	585.938	187.500	539.062	0.6154	0.0000	0.1538	0.8462	0.9231	0.1920	0.2560	green	aquatic	harmonic	MGV	
4956	Spectrogram 1	1	30048.539400000	30048.718611408	0.000	366.300	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	48.5394	117.188	0.000	23.438	187.500	257.812	164.062	257.812	0.2857	0.0000	0.0000	0.7143	1.0000	0.1067	0.1493	green	aquatic	chain	MGV	2
4957	Spectrogram 1	1	30047.500000000	30047.670250837	73.260	659.341	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	47.5000	210.938	93.750	140.625	257.812	562.500	117.188	468.750	0.2857	0.0000	0.0000	0.7143	1.0000	0.1067	0.1493	green	aquatic	harmonic	MGV	
4958	Spectrogram 1	1	30047.401400000	30047.508926844	102.564	703.297	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	47.4014	210.938	117.188	164.062	257.812	562.500	93.750	445.312	0.2500	0.0000	0.0000	0.5000	1.0000	0.0427	0.0853	green	aquatic	harmonic	MGV	
4959	Spectrogram 1	1	30049.247300000	30049.578841104	29.304	849.817	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	49.2473	164.062	46.875	70.312	257.812	632.812	187.500	585.938	0.6000	0.0000	0.2000	0.7333	0.9333	0.1707	0.2987	green	aquatic	harmonic	MGV	
4960	Spectrogram 1	1	30049.659500000	30049.802869126	73.260	747.253	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	49.6595	210.938	93.750	140.625	257.812	585.938	117.188	492.188	0.3333	0.0000	0.0000	0.6667	1.0000	0.0853	0.1280	green	aquatic	harmonic	MGV	
4964	Spectrogram 1	1	30050.233000000	30050.492856541	29.304	849.817	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	50.2330	164.062	46.875	93.750	234.375	632.812	140.625	585.938	0.6364	0.0000	0.1818	0.9091	1.0000	0.1707	0.2347	green	aquatic	harmonic	MGV	
4965	Spectrogram 1	1	30050.600300000	30050.860156541	43.956	908.425	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	50.6003	164.062	46.875	70.312	257.812	656.250	187.500	609.375	0.6667	0.0000	0.1667	0.8333	1.0000	0.1707	0.2560	green	aquatic	harmonic	MGV	
4966	Spectrogram 1	1	30050.967700000	30051.227556541	14.652	879.121	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	50.9677	140.625	23.438	70.312	234.375	632.812	164.062	609.375	0.5455	0.0000	0.1818	0.9091	1.0000	0.1707	0.2347	green	aquatic	harmonic	MGV	
4967	Spectrogram 1	1	30051.263400000	30051.514295971	29.304	864.469	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	51.2634	164.062	46.875	93.750	234.375	632.812	140.625	585.938	0.6364	0.0000	0.1818	0.9091	1.0000	0.1707	0.2347	green	aquatic	harmonic	MGV	
4968	Spectrogram 1	1	30051.523300000	30051.756274829	14.652	893.773	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	51.5233	164.062	23.438	70.312	234.375	656.250	164.062	632.812	0.5000	0.0000	0.1000	0.9000	1.0000	0.1707	0.2133	green	aquatic	harmonic	MGV	
4969	Spectrogram 1	1	30051.845900000	30052.051993118	14.652	981.685	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	51.8459	187.500	23.438	70.312	257.812	796.875	187.500	773.438	0.3750	0.0000	0.1250	0.7500	1.0000	0.1067	0.1707	green	aquatic	harmonic	MGV	
4971	Spectrogram 1	1	30050.233000000	30052.392497458	0.000	937.729	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	50.2330	187.500	23.438	117.188	281.250	656.250	164.062	632.812	0.7300	0.0500	0.3100	0.8100	0.8800	1.0667	1.7707	green	aquatic	chain	MGV	
4978	Spectrogram 1	1	30055.394200000	30055.716780533	0.000	908.425	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	55.3942	117.188	0.000	70.312	234.375	609.375	164.062	609.375	0.5000	0.0000	0.1429	0.7857	1.0000	0.1920	0.2987	green	aquatic	harmonic	MGV	
4979	Spectrogram 1	1	30055.707900000	30055.958795970	14.652	952.381	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	55.7079	140.625	23.438	70.312	234.375	703.125	164.062	679.688	0.5455	0.0000	0.1818	0.9091	1.0000	0.1707	0.2347	green	aquatic	harmonic	MGV	
4980	Spectrogram 1	1	30055.949800000	30056.648724489	29.304	937.729	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	55.9498	210.938	46.875	93.750	468.750	750.000	375.000	703.125	0.4375	0.0000	0.2500	0.7812	0.9375	0.3627	0.6400	green	aquatic	harmonic	MGV	
4981	Spectrogram 1	1	30055.385300000	30056.657700992	0.000	996.337	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	55.3853	187.500	23.438	70.312	445.312	796.875	375.000	773.438	0.3793	0.0000	0.1724	0.6379	0.9310	0.5760	1.1520	green	aquatic	chain	MGV	
4983	Spectrogram 1	1	30058.458800000	30058.772419963	14.652	1010.989	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	58.4588	140.625	23.438	70.312	257.812	750.000	187.500	726.562	0.5385	0.0000	0.1538	0.7692	0.9231	0.1707	0.2560	green	aquatic	harmonic	MGV	
4984	Spectrogram 1	1	30058.145100000	30058.458719963	29.304	923.077	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	58.1451	164.062	46.875	70.312	281.250	679.688	210.938	632.812	0.6429	0.0000	0.2143	0.7857	1.0000	0.1707	0.2987	green	aquatic	harmonic	MGV	
4986	Spectrogram 1	1	30058.127200000	30058.861966770	0.000	1040.293	S1130_048K_MGV_10457639_20250520_121500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_121500.flac	58.1272	187.500	0.000	70.312	445.312	820.312	375.000	820.312	0.3824	0.0000	0.2059	0.7353	0.9118	0.3840	0.6613	green	aquatic	chain	MGV	
4992	Spectrogram 1	1	30601.442600000	30601.621811407	0.000	439.560	S1130_048K_MGV_10457639_20250520_123000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_123000.flac	1.4426	117.188	0.000	70.312	187.500	328.125	117.188	328.125	0.5000	0.0000	0.3750	0.7500	1.0000	0.0640	0.1707	green	aquatic	harmonic	MGV	
4993	Spectrogram 1	1	30601.245500000	30601.424711407	0.000	395.604	S1130_048K_MGV_10457639_20250520_123000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_123000.flac	1.2455	117.188	0.000	46.875	187.500	304.688	140.625	304.688	0.4286	0.0000	0.4286	0.7143	1.0000	0.0427	0.1493	green	aquatic	harmonic	MGV	
4996	Spectrogram 1	1	30601.048400000	30601.675639925	0.000	454.212	S1130_048K_MGV_10457639_20250520_123000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_123000.flac	1.0484	93.750	23.438	46.875	117.188	234.375	70.312	210.938	0.9286	0.2143	0.8929	0.9286	1.0000	0.0213	0.4693	green	aquatic	chain	MGV	3
5037	Spectrogram 1	1	30657.978100000	30658.291719962	0.000	923.077	S1130_048K_MGV_10457639_20250520_123000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_123000.flac	57.9781	140.625	0.000	70.312	281.250	679.688	210.938	679.688	0.3571	0.0000	0.2143	0.5714	0.9286	0.1067	0.2773	green	aquatic	chain	MGV	4
5038	Spectrogram 1	1	30657.691300000	30657.942195970	0.000	893.773	S1130_048K_MGV_10457639_20250520_123000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_123000.flac	57.6913	140.625	0.000	70.312	257.812	632.812	187.500	632.812	0.3636	0.0000	0.2727	0.6364	0.9091	0.0853	0.2133	green	aquatic	harmonic	MGV	
5041	Spectrogram 1	1	30657.512100000	30658.309590762	0.000	893.773	S1130_048K_MGV_10457639_20250520_123000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_123000.flac	57.5121	93.750	23.438	46.875	140.625	328.125	93.750	304.688	0.7027	0.1351	0.6757	0.7297	0.7838	0.0427	0.5120	green	aquatic	chain	MGV	
5080	Spectrogram 1	1	31216.094200000	31216.380938252	0.000	1025.641	S1130_048K_MGV_10457639_20250520_124500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_124500.flac	16.0942	562.500	421.875	539.062	632.812	937.500	93.750	515.625	0.9167	0.9167	0.9167	0.9167	1.0000	0.0000	0.0213	green	aquatic	chain	MGV	
5102	Spectrogram 1	1	31223.567300000	31224.203500496	73.260	908.425	S1130_048K_MGV_10457639_20250520_124500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_124500.flac	23.5673	562.500	375.000	539.062	609.375	843.750	70.312	468.750	0.3793	0.3793	0.3793	0.3793	0.4138	0.0000	0.0213	green	aquatic	chain	MGV	9
5104	Spectrogram 1	1	31240.036900000	31240.377401674	0.000	1098.901	S1130_048K_MGV_10457639_20250520_124500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_124500.flac	40.0369	562.500	398.438	539.062	632.812	960.938	93.750	562.500	0.7333	0.7333	0.7333	0.7333	0.8000	0.0000	0.0213	green	aquatic	harmonic	MGV	
5114	Spectrogram 1	1	31235.627200000	31236.039386237	0.000	849.817	S1130_048K_MGV_10457639_20250520_124500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_124500.flac	35.6272	562.500	257.812	539.062	585.938	703.125	46.875	445.312	0.6111	0.6111	0.6111	0.6111	0.6667	0.0000	0.0213	green	aquatic	chain	MGV	6
5119	Spectrogram 1	1	31233.664900000	31234.560957036	58.608	366.300	S1130_048K_MGV_10457639_20250520_124500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_124500.flac	33.6649	140.625	70.312	93.750	187.500	328.125	93.750	257.812	0.4878	0.0000	0.2195	0.7561	0.9268	0.4693	0.8107	green	aquatic	harmonic	MGV	
5125	Spectrogram 1	1	31246.917500000	31247.410331370	0.000	996.337	S1130_048K_MGV_10457639_20250520_124500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_124500.flac	46.9175	562.500	234.375	539.062	632.812	937.500	93.750	703.125	0.5000	0.5000	0.5000	0.5000	0.5455	0.0000	0.0213	green	aquatic	chain	MGV	5
5137	Spectrogram 1	1	31252.204300000	31252.517919962	14.652	879.121	S1130_048K_MGV_10457639_20250520_124500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_124500.flac	52.2043	562.500	398.438	539.062	609.375	750.000	70.312	351.562	0.8462	0.8462	0.8462	0.8462	0.9231	0.0000	0.0213	green	aquatic	harmonic	MGV	
5139	Spectrogram 1	1	31250.179200000	31254.372746931	0.000	293.040	S1130_048K_MGV_10457639_20250520_124500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_124500.flac	50.1792	117.188	23.438	70.312	164.062	257.812	93.750	234.375	0.4769	0.0205	0.1795	0.7436	0.9436	2.3467	3.8400	green	aquatic	harmonic	MGV	
5145	Spectrogram 1	1	31814.112900000	31814.471322815	14.652	1010.989	S1130_048K_MGV_10457639_20250520_130000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_130000.flac	14.1129	304.688	23.438	93.750	562.500	867.188	468.750	843.750	0.5000	0.0000	0.1875	0.7500	1.0000	0.1920	0.3413	green	aquatic	harmonic	MGV	
5146	Spectrogram 1	1	31813.682800000	31813.933695970	43.956	967.033	S1130_048K_MGV_10457639_20250520_130000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_130000.flac	13.6828	351.562	46.875	140.625	562.500	867.188	421.875	820.312	0.4545	0.0000	0.1818	0.8182	1.0000	0.1493	0.2347	green	aquatic	harmonic	MGV	
5147	Spectrogram 1	1	31818.754500000	31819.426542777	0.000	996.337	S1130_048K_MGV_10457639_20250520_130000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_130000.flac	18.7545	234.375	23.438	117.188	468.750	796.875	351.562	773.438	0.6333	0.0000	0.2667	0.8667	0.9667	0.3840	0.6187	green	aquatic	chain	MGV	
5154	Spectrogram 1	1	31838.306400000	31838.700665096	14.652	468.864	S1130_048K_MGV_10457639_20250520_130000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_130000.flac	38.3064	164.062	23.438	70.312	281.250	445.312	210.938	421.875	0.4444	0.0000	0.1667	0.7222	1.0000	0.2133	0.3840	green	aquatic	chain	MGV	4
5155	Spectrogram 1	1	31838.315400000	31838.467729697	58.608	366.300	S1130_048K_MGV_10457639_20250520_130000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_130000.flac	38.3154	140.625	70.312	93.750	234.375	328.125	140.625	257.812	0.3333	0.0000	0.0000	0.6667	1.0000	0.0853	0.1280	green	aquatic	chain	MGV	2
5170	Spectrogram 1	1	32403.808300000	32404.175683385	43.956	849.817	S1130_048K_MGV_10457639_20250520_131500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_131500.flac	3.8083	117.188	46.875	93.750	210.938	632.812	117.188	585.938	0.5000	0.0625	0.3750	0.8125	1.0000	0.1493	0.3200	green	aquatic	harmonic	MGV	
5171	Spectrogram 1	1	32403.431900000	32403.745519963	29.304	923.077	S1130_048K_MGV_10457639_20250520_131500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_131500.flac	3.4319	140.625	46.875	93.750	281.250	679.688	187.500	632.812	0.5000	0.0714	0.4286	0.6429	0.9286	0.0640	0.2560	green	aquatic	harmonic	MGV	
5177	Spectrogram 1	1	32416.236600000	32416.792155363	29.304	1010.989	S1130_048K_MGV_10457639_20250520_131500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_131500.flac	16.2366	140.625	46.875	93.750	281.250	726.562	187.500	679.688	0.4000	0.0400	0.2800	0.6400	0.9200	0.1920	0.4693	green	aquatic	harmonic	MGV	
5182	Spectrogram 1	1	32417.025100000	32417.912196466	0.000	424.908	S1130_048K_MGV_10457639_20250520_131500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_131500.flac	17.0251	117.188	23.438	70.312	187.500	351.562	117.188	328.125	0.3500	0.0250	0.1750	0.6000	0.9500	0.3627	0.7893	green	aquatic	chain	MGV	4
5298	Spectrogram 1	1	33013.557300000	33013.763393118	0.000	1113.553	S1130_048K_MGV_10457639_20250520_134500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_134500.flac	13.5573	445.312	23.438	210.938	585.938	796.875	375.000	773.438	0.6667	0.1111	0.5556	0.7778	1.0000	0.0427	0.1707	green	aquatic	harmonic	MGV	
5299	Spectrogram 1	1	33013.100400000	33013.414019963	0.000	1025.641	S1130_048K_MGV_10457639_20250520_134500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_134500.flac	13.1004	328.125	23.438	164.062	562.500	773.438	398.438	750.000	0.4615	0.0769	0.4615	0.6923	0.9231	0.0640	0.2347	green	aquatic	harmonic	MGV	
5300	Spectrogram 1	1	33012.867400000	33013.082453688	0.000	644.689	S1130_048K_MGV_10457639_20250520_134500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_134500.flac	12.8674	281.250	23.438	187.500	539.062	609.375	351.562	585.938	0.6667	0.1111	0.5556	0.8889	1.0000	0.0640	0.1707	green	aquatic	chain	MGV	2
5301	Spectrogram 1	1	33013.118300000	33013.790342777	0.000	1186.813	S1130_048K_MGV_10457639_20250520_134500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_134500.flac	13.1183	234.375	23.438	117.188	539.062	820.312	421.875	796.875	0.2903	0.0323	0.1935	0.5484	0.9032	0.2347	0.5760	green	aquatic	chain	MGV	
5309	Spectrogram 1	1	33006.209700000	33006.460595970	0.000	835.165	S1130_048K_MGV_10457639_20250520_134500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_134500.flac	6.2097	398.438	23.438	187.500	562.500	750.000	375.000	726.562	0.6000	0.1000	0.6000	0.9000	1.0000	0.0640	0.1920	green	aquatic	chain	MGV	
5315	Spectrogram 1	1	33003.530500000	33003.772435400	14.652	849.817	S1130_048K_MGV_10457639_20250520_134500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_134500.flac	3.5305	421.875	46.875	210.938	585.938	750.000	375.000	703.125	0.6000	0.1000	0.6000	0.9000	1.0000	0.0640	0.1920	green	aquatic	harmonic	MGV	
5324	Spectrogram 1	1	33014.740100000	33015.259813081	14.652	893.773	S1130_048K_MGV_10457639_20250520_134500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250520_134500.flac	14.7401	257.812	46.875	164.062	539.062	750.000	375.000	703.125	0.3750	0.0417	0.2500	0.5417	0.8333	0.1493	0.4053	green	aquatic	harmonic	MGV	
