Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site
3095	Spectrogram 1	1	38247.53403298	38247.632599254	58.608	3076.923	S1130_048K_LVR_10458035_20250520_063000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_063000.flac	49.534	562.5	70.312	164.062	1500	2671.875	1335.938	2601.562	0.6667	0	0	0.6667	1	0.0427	0.064	green	NA	NA	LVR
3097	Spectrogram 1	1	38247.345861002	38247.53403298	73.26	1611.722	S1130_048K_LVR_10458035_20250520_063000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_063000.flac	49.3459	398.438	93.75	164.062	890.625	1429.688	726.562	1335.938	0.5	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	LVR
3098	Spectrogram 1	1	38239.648731058	38240.535827525	0	1787.546	S1130_048K_LVR_10458035_20250520_063000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_063000.flac	41.6487	234.375	23.438	70.312	726.562	1523.438	656.25	1500	0.439	0.0244	0.1707	0.7073	0.9512	0.4693	0.8107	green	NA	NA	LVR
3108	Spectrogram 1	1	39454.64872585	39454.765213265	0	3838.828	S1130_048K_LVR_10458035_20250520_070000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_070000.flac	56.6487	351.562	0	70.312	1406.25	3421.875	1335.938	3421.875	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
3109	Spectrogram 1	1	39454.756252694	39454.89066125	0	1318.681	S1130_048K_LVR_10458035_20250520_070000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_070000.flac	56.7563	140.625	0	23.438	468.75	1125	445.312	1125	0.5	0	0.3333	0.8333	1	0.064	0.128	green	NA	NA	LVR
3129	Spectrogram 1	1	40039.612888777	40039.756257903	263.736	2227.106	S1130_048K_LVR_10458035_20250520_071500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_071500.flac	41.6129	984.375	328.125	562.5	1570.312	2109.375	1007.812	1781.25	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
3131	Spectrogram 1	1	40039.281347673	40040.365576688	249.084	2329.67	S1130_048K_LVR_10458035_20250520_071500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_071500.flac	41.2814	984.375	281.25	515.625	1593.75	2179.688	1078.125	1898.438	0.5	0.04	0.24	0.74	0.96	0.5333	0.9813	green	NA	NA	LVR
3132	Spectrogram 1	1	40037.437443632	40038.208052683	146.52	3750.916	S1130_048K_LVR_10458035_20250520_071500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_071500.flac	39.4374	2437.5	234.375	843.75	2742.188	3445.312	1898.438	3210.938	0.4444	0.0556	0.3889	0.6667	0.9167	0.2133	0.6613	green	NA	NA	LVR
3133	Spectrogram 1	1	40038.091565268	40038.208052683	14.652	2212.454	S1130_048K_LVR_10458035_20250520_071500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_071500.flac	40.0916	328.125	23.438	70.312	1054.688	2015.625	984.375	1992.188	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
3144	Spectrogram 1	1	41799.890680347	41800.105734036	14.652	923.077	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	1.8907	187.5	23.438	70.312	398.438	773.438	328.125	750	0.4444	0	0.2222	0.8889	1	0.128	0.192	green	NA	NA	LVR
3145	Spectrogram 1	1	41825.383503037	41825.499990451	29.304	3531.136	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	27.3835	398.438	46.875	117.188	1429.688	3046.875	1312.5	3000	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
3146	Spectrogram 1	1	41827.318986236	41827.471315932	58.608	2739.927	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	29.319	398.438	70.312	164.062	1101.562	2320.312	937.5	2250	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
3148	Spectrogram 1	1	41827.740133043	41828.456978672	14.652	2695.971	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	29.7401	468.75	93.75	375	1078.125	2484.375	703.125	2390.625	0.8438	0.125	0.5	0.8438	0.875	0.2347	0.512	green	NA	NA	LVR
3151	Spectrogram 1	1	41802.811826286	41802.937274271	0	3340.659	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	4.8118	140.625	0	23.438	820.312	2578.125	796.875	2578.125	0.4	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
3164	Spectrogram 1	1	41804.236556974	41804.406807811	0	2358.974	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	6.2366	140.625	0	23.438	585.938	1898.438	562.5	1898.438	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
3165	Spectrogram 1	1	41804.12903013	41804.254478115	0	2402.93	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	6.129	117.188	0	23.438	562.5	1898.438	539.062	1898.438	0.4	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
3166	Spectrogram 1	1	41804.1379907	41804.6218615	14.652	2388.278	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	6.138	375	46.875	187.5	820.312	1875	632.812	1828.125	0.5909	0.0455	0.3636	0.7273	1	0.1707	0.448	green	NA	NA	LVR
3169	Spectrogram 1	1	41806.458778425	41806.611108121	29.304	512.821	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	8.4588	140.625	46.875	70.312	281.25	421.875	210.938	375	0.5	0	0.3333	0.8333	1	0.064	0.128	green	NA	NA	LVR
3170	Spectrogram 1	1	41830.455185863	41830.634397271	29.304	3443.223	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	32.4552	398.438	46.875	140.625	1359.375	2929.688	1218.75	2882.812	0.4286	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	LVR
3171	Spectrogram 1	1	41830.652318411	41831.10034693	29.304	3501.832	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	32.6523	679.688	70.312	304.688	2648.438	2882.812	2343.75	2812.5	0.7	0.1	0.5	0.8	0.9	0.128	0.3413	green	NA	NA	LVR
3172	Spectrogram 1	1	41831.655902292	41831.808231989	29.304	2549.451	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	33.6559	328.125	46.875	117.188	984.375	2203.125	867.188	2156.25	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
3173	Spectrogram 1	1	41833.232962677	41833.394252943	0	2681.319	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	35.233	164.062	0	23.438	703.125	2203.125	679.688	2203.125	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
3174	Spectrogram 1	1	41834.505363669	41834.603929943	73.26	2476.19	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	36.5054	515.625	93.75	164.062	1148.438	2203.125	984.375	2109.375	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
3175	Spectrogram 1	1	41834.388876254	41834.514324239	58.608	2388.278	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	36.3889	375	70.312	140.625	984.375	2085.938	843.75	2015.625	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
3176	Spectrogram 1	1	41834.335112832	41834.406797395	43.956	2373.626	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	36.3351	328.125	46.875	93.75	960.938	2039.062	867.188	1992.188	0.5	0	0.5	1	1	0.0213	0.0427	green	NA	NA	LVR
3177	Spectrogram 1	1	41834.326152261	41834.621851083	43.956	2490.842	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	36.3261	398.438	70.312	187.5	796.875	2015.625	609.375	1945.312	0.6667	0.0833	0.3333	0.9167	1	0.1493	0.2347	green	NA	NA	LVR
3178	Spectrogram 1	1	41835.948015497	41836.422925727	0	2432.234	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	37.948	375	0	140.625	750	1851.562	609.375	1851.562	0.5714	0.0476	0.3333	0.7143	0.9524	0.1707	0.4053	green	NA	NA	LVR
3186	Spectrogram 1	1	41840.383497828	41840.643354369	29.304	2417.582	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	42.3835	398.438	70.312	187.5	773.438	1945.312	585.938	1875	0.6667	0.0833	0.3333	0.9167	1	0.1493	0.2347	green	NA	NA	LVR
3188	Spectrogram 1	1	41847.507151269	41847.677402106	14.652	2593.407	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	49.5071	234.375	23.438	70.312	867.188	2203.125	796.875	2179.688	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
3190	Spectrogram 1	1	41850.051953253	41850.267006941	29.304	3355.311	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	52.052	398.438	70.312	164.062	1218.75	2765.625	1054.688	2695.312	0.5556	0	0.2222	0.8889	1	0.128	0.192	green	NA	NA	LVR
3193	Spectrogram 1	1	41849.559121882	41849.702491008	14.652	2388.278	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	51.5591	187.5	23.438	70.312	773.438	1968.75	703.125	1945.312	0.4	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
3194	Spectrogram 1	1	41849.541200742	41850.284928082	43.956	3311.355	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	51.5412	492.188	117.188	375	1312.5	2765.625	937.5	2648.438	0.7941	0.1765	0.4706	0.7941	0.8529	0.2347	0.4907	green	NA	NA	LVR
3195	Spectrogram 1	1	41852.20249014	41852.417543829	14.652	2520.147	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	54.2025	375	23.438	93.75	773.438	2085.938	679.688	2062.5	0.6	0	0.2	0.8	1	0.128	0.2133	green	NA	NA	LVR
3196	Spectrogram 1	1	41852.578834096	41852.784927214	0	3575.092	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	54.5788	257.812	0	46.875	960.938	2906.25	914.062	2906.25	0.4444	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	LVR
3201	Spectrogram 1	1	41845.553746929	41845.723997766	29.304	2344.322	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	47.5538	328.125	46.875	117.188	914.062	2039.062	796.875	1992.188	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
3202	Spectrogram 1	1	41845.392456663	41845.562707499	0	2388.278	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	47.3925	140.625	0	23.438	585.938	1898.438	562.5	1898.438	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
3203	Spectrogram 1	1	41845.186363544	41845.410377803	0	2388.278	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	47.1864	187.5	0	46.875	562.5	1921.875	515.625	1921.875	0.4444	0	0.1111	0.7778	1	0.128	0.192	green	NA	NA	LVR
3204	Spectrogram 1	1	41845.007152137	41845.186363544	0	2417.582	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	47.0071	187.5	0	23.438	562.5	1898.438	539.062	1898.438	0.5	0	0.125	0.75	1	0.1067	0.1707	green	NA	NA	LVR
3205	Spectrogram 1	1	41844.84586187	41845.025073278	14.652	2373.626	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	46.8459	210.938	23.438	70.312	796.875	2015.625	726.562	1992.188	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
3206	Spectrogram 1	1	41844.711453315	41844.863783011	73.26	2402.93	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	46.7115	445.312	93.75	187.5	1054.688	2109.375	867.188	2015.625	0.5	0	0.3333	0.8333	1	0.064	0.128	green	NA	NA	LVR
3208	Spectrogram 1	1	41844.326148789	41844.550163048	43.956	644.689	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	46.3261	257.812	46.875	117.188	398.438	539.062	281.25	492.188	0.6	0.1	0.3	0.9	1	0.128	0.192	green	NA	NA	LVR
3209	Spectrogram 1	1	41844.568084189	41845.715037196	29.304	2402.93	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	46.5681	445.312	93.75	375	937.5	2132.812	562.5	2039.062	0.5192	0.1346	0.4231	0.5769	0.9808	0.1707	0.9387	green	NA	NA	LVR
3210	Spectrogram 1	1	41846.163065714	41846.378119403	58.608	3648.352	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	48.1631	421.875	70.312	187.5	1453.125	3140.625	1265.625	3070.312	0.5556	0	0.2222	0.8889	1	0.128	0.192	green	NA	NA	LVR
3211	Spectrogram 1	1	41846.396040543	41846.593173092	58.608	3633.7	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	48.396	421.875	70.312	187.5	1453.125	3140.625	1265.625	3070.312	0.5556	0	0.2222	0.8889	1	0.128	0.192	green	NA	NA	LVR
3212	Spectrogram 1	1	41846.584212521	41846.906793054	43.956	3619.048	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	48.5842	398.438	70.312	234.375	1054.688	2812.5	820.312	2742.188	0.7143	0.0714	0.4286	0.9286	1	0.1493	0.2773	green	NA	NA	LVR
3213	Spectrogram 1	1	41846.154105144	41846.906793054	29.304	3663.004	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	48.1541	515.625	117.188	375	1359.375	2789.062	984.375	2671.875	0.7941	0.1471	0.4706	0.7941	0.8824	0.2347	0.5333	green	NA	NA	LVR
3214	Spectrogram 1	1	41856.808223308	41857.256251826	29.304	3750.916	S1130_048K_LVR_10458035_20250520_080000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_080000.flac	58.8082	773.438	70.312	304.688	2671.875	3093.75	2367.188	3023.438	0.7	0.1	0.5	0.8	0.9	0.128	0.3413	green	NA	NA	LVR
3218	Spectrogram 1	1	42428.430096961	42428.66307179	29.304	2080.586	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	30.4301	304.688	46.875	140.625	820.312	1804.688	679.688	1757.812	0.4	0	0.3	0.7	1	0.0853	0.2133	green	NA	NA	LVR
3240	Spectrogram 1	1	42452.572817062	42452.716186187	73.26	2402.93	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	54.5728	398.438	93.75	187.5	1148.438	2132.812	960.938	2039.062	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
3241	Spectrogram 1	1	42452.716186187	42452.895397595	43.956	2344.322	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	54.7162	328.125	46.875	140.625	937.5	2039.062	796.875	1992.188	0.5714	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
3242	Spectrogram 1	1	42452.232315388	42452.54593535	73.26	2373.626	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	54.2323	445.312	93.75	187.5	1171.875	2109.375	984.375	2015.625	0.4286	0	0.2143	0.7143	1	0.1493	0.2987	green	NA	NA	LVR
3243	Spectrogram 1	1	42451.990379988	42452.223354817	29.304	2446.886	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	53.9904	351.562	46.875	140.625	1054.688	2132.812	914.062	2085.938	0.4444	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	LVR
3245	Spectrogram 1	1	42451.990379988	42452.904358165	14.652	2432.234	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	53.9904	375	23.438	117.188	1054.688	2132.812	937.5	2109.375	0.4146	0.0244	0.1707	0.7073	0.9512	0.4693	0.8107	green	NA	NA	LVR
3247	Spectrogram 1	1	42454.884644216	42455.879267526	0	3765.568	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	56.8846	1148.438	23.438	187.5	2695.312	3445.312	2507.812	3421.875	0.3478	0.0217	0.2609	0.6739	0.9348	0.4053	0.896	green	NA	NA	LVR
3249	Spectrogram 1	1	42455.879267526	42456.676758289	0	3736.264	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	57.8793	1382.812	23.438	210.938	2695.312	3421.875	2484.375	3398.438	0.4444	0.0278	0.25	0.6389	0.9167	0.2987	0.6827	green	NA	NA	LVR
3250	Spectrogram 1	1	42457.590736466	42457.805790155	29.304	3824.176	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	59.5907	468.75	70.312	140.625	1734.375	3421.875	1593.75	3351.562	0.4444	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	LVR
3252	Spectrogram 1	1	42457.814750725	42457.958119851	29.304	3809.524	S1130_048K_LVR_10458035_20250520_081500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_081500.flac	59.8147	398.438	46.875	164.062	1570.312	3351.562	1406.25	3304.688	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
3258	Spectrogram 1	1	43043.878120271	43044.012528826	43.956	1216.117	S1130_048K_LVR_10458035_20250520_083000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_083000.flac	45.8781	164.062	46.875	70.312	421.875	984.375	351.562	937.5	0.3333	0	0	0.6667	1	0.0853	0.128	green	NA	NA	LVR
3260	Spectrogram 1	1	43043.752672286	43044.003568256	43.956	1201.465	S1130_048K_LVR_10458035_20250520_083000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_083000.flac	45.7527	164.062	46.875	70.312	468.75	984.375	398.438	937.5	0.3636	0	0.0909	0.7273	1	0.1493	0.2347	green	NA	NA	LVR
